Drug,Disease,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClusteringCoefficient,RandomWalkCentrality,PhaseSuccess,PHASE2,PHASE3,PHASE4
nicorandil,dementia,0.1159586681974741,0.0220100268567599,0.0,1.0,0.0007074585443629,1,1,0,0
bryostatins,alzheimer disease,0.1549942594718714,0.038266928454638,0.0004806882013823,0.7649530127142068,0.0009814096300137,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,1,0,0
memantine,alzheimer disease,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,0,0,1
naloxone,alzheimer disease,0.4029850746268656,0.083787241462041,0.0070123057117839,0.3941717541717541,0.0030665615222407,1,0,1,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,1,0
memantine,frontotemporal dementia,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,0,0,1
memantine,frontotemporal dementia,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,0,0,1
memantine,frontotemporal dementia,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,0,0,1
niacinamide,alzheimer disease,0.3134328358208955,0.066903518465654,0.0054165961266888,0.4510611937082525,0.0024862628269898,1,1,0,0
aspirin,communication disorders,0.3685419058553387,0.0720813254345388,0.0105920872527409,0.3717484423676012,0.0039560986687832,1,1,0,0
aspirin,stroke,0.3685419058553387,0.0720813254345388,0.0105920872527409,0.3717484423676012,0.0039560986687832,1,1,0,0
insulin,delirium,0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,0,1,0,0
salmine,delirium,0.4293915040183697,0.084110275916904,0.0120626385683121,0.3461455749738355,0.0042825138750898,0,1,0,0
"analgesics, opioid",pain,0.0551090700344431,0.0113874646910224,0.0001049267582993,0.7437943262411347,0.0004855411161923,1,1,0,0
medroxyprogesterone,alzheimer disease,0.3478760045924225,0.0725309234050986,0.0033287346271296,0.4184643629925906,0.0029637024138638,1,1,1,0
histidine,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,0,0,0,1
valproic acid,alzheimer disease,0.4052812858783008,0.0788887048783618,0.0087689015041859,0.3758208859129539,0.0037128125724204,0,0,0,1
quetiapine fumarate,alzheimer disease,0.2514351320321469,0.0550491898522203,0.0015750410688007,0.5557370868417746,0.0021693395724492,0,0,0,1
valproic acid,dementia,0.4052812858783008,0.0788887048783618,0.0087689015041859,0.3758208859129539,0.0037128125724204,0,0,0,1
quetiapine fumarate,dementia,0.2514351320321469,0.0550491898522203,0.0015750410688007,0.5557370868417746,0.0021693395724492,0,0,0,1
methylphenidate,alzheimer disease,0.3742824339839265,0.0729294329368871,0.0071845615593371,0.3817649834827749,0.0027643206352257,1,0,0,1
methylphenidate,dementia,0.3742824339839265,0.0729294329368871,0.0071845615593371,0.3817649834827749,0.0027643206352257,1,0,0,1
cholinesterase inhibitors,alzheimer disease,0.2169919632606199,0.0483332558145708,0.0005221554102308,0.6562535179556456,0.0013420974762641,1,0,1,0
cholinesterase inhibitors,dementia,0.2169919632606199,0.0483332558145708,0.0005221554102308,0.6562535179556456,0.0013420974762641,1,0,1,0
levetiracetam,alzheimer disease,0.2835820895522388,0.0566373506385922,0.0028879596005526,0.4776669629044469,0.0028241254608448,1,1,0,0
levetiracetam,epilepsy,0.2835820895522388,0.0566373506385922,0.0028879596005526,0.4776669629044469,0.0028241254608448,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,1,0,0
rivastigmine,alzheimer disease,0.3559127439724455,0.0719711157960291,0.0051206808468127,0.4290426975675958,0.0028975128496209,1,0,0,1
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
simvastatin,alzheimer disease,0.346727898966705,0.0726279935436025,0.005866442984623,0.4210688433697828,0.0036093078012231,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,1,0
vitamin e,alzheimer disease,0.1882893226176808,0.0450384949244707,0.0003483505295453,0.6917551997605865,0.001187039702152,1,0,1,0
niacinamide,alzheimer disease,0.3134328358208955,0.066903518465654,0.0054165961266888,0.4510611937082525,0.0024862628269898,1,1,0,0
galantamine,dementia,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
saline solution,"dementia, vascular",0.4822043628013777,0.0887453745232359,0.0221656236342422,0.3053983407205364,0.0048143763851874,1,0,0,1
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
galantamine,"dementia, vascular",0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
estrogens,alzheimer disease,0.2996555683122847,0.0664971674706819,0.0015649391222836,0.4905098732684939,0.0025583074935687,1,0,1,0
estrogens,alzheimer disease,0.2996555683122847,0.0664971674706819,0.0015649391222836,0.4905098732684939,0.0025583074935687,1,0,1,0
progesterone,alzheimer disease,0.2996555683122847,0.0664971674706819,0.0015649391222836,0.4905098732684939,0.0025583074935687,1,0,1,0
estrogens,memory disorders,0.2996555683122847,0.0664971674706819,0.0015649391222836,0.4905098732684939,0.0025583074935687,1,0,1,0
estrogens,memory disorders,0.2996555683122847,0.0664971674706819,0.0015649391222836,0.4905098732684939,0.0025583074935687,1,0,1,0
progesterone,memory disorders,0.2996555683122847,0.0664971674706819,0.0015649391222836,0.4905098732684939,0.0025583074935687,1,0,1,0
atorvastatin,alzheimer disease,0.5361653272101033,0.0943527374015927,0.0182631209306659,0.2747700140610783,0.0063054544862466,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,1,0
donepezil,dementia,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,1,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,1,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,1,0
naloxone,alzheimer disease,0.4029850746268656,0.083787241462041,0.0070123057117839,0.3941717541717541,0.0030665615222407,1,1,1,0
naloxone,weight loss,0.4029850746268656,0.083787241462041,0.0070123057117839,0.3941717541717541,0.0030665615222407,1,1,1,0
naloxone,pain,0.4029850746268656,0.083787241462041,0.0070123057117839,0.3941717541717541,0.0030665615222407,1,1,1,0
sorbitol,alzheimer disease,0.1699196326061997,0.0408827580246731,0.0010901227864021,0.6787093215664645,0.0011815874037983,1,1,0,0
sorbitol,parkinson disease,0.1699196326061997,0.0408827580246731,0.0010901227864021,0.6787093215664645,0.0011815874037983,1,1,0,0
methylene blue,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,1,1,0,0
indigo carmine,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,1,1,0,0
phenazopyridine,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,1,1,0,0
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,0,1
dicloxacillin,alzheimer disease,0.1412169919632606,0.0363888740026226,0.0003567242128226,0.875916300146608,0.0009643879074667,1,1,1,0
donepezil,communication disorders,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
bryostatins,alzheimer disease,0.1549942594718714,0.038266928454638,0.0004806882013823,0.7649530127142068,0.0009814096300137,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,0,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,1,0
acitretin,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,1,1,0,0
memantine,glioblastoma,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,0,1,0,0
memantine,alzheimer disease,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,0,0,1
raloxifene hydrochloride,alzheimer disease,0.1366245694603903,0.03640149543016,4.038801918487004e-05,0.9282153539381854,0.0008721219427559,1,1,1,0
memantine,dementia,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,0,0,1
donepezil,dementia,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,1,0
dronabinol,dementia,0.2663605051664753,0.0500898379165774,0.0028999642319035,0.4957456336766682,0.0017222311031877,1,1,0,0
dronabinol,dementia,0.2663605051664753,0.0500898379165774,0.0028999642319035,0.4957456336766682,0.0017222311031877,1,1,0,0
donepezil,ischemic stroke,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,1,0,0
memantine,alzheimer disease,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,0,0,1
angiotensin receptor antagonists,hypertension,0.1848450057405281,0.0399445223247833,0.0005040793585032,0.639751552795031,0.0012015931951245,1,1,0,0
losartan,hypertension,0.2916188289322617,0.0631079888953003,0.0012720193186353,0.5069247766954031,0.0030455092232533,1,1,0,0
calcium channel blockers,hypertension,0.1125143513203214,0.0269129263954393,0.0,1.0,0.0007414521804152,1,1,0,0
amlodipine,hypertension,0.2766934557979334,0.0587120235776982,0.0018809504860412,0.5025242047026279,0.0024479781887315,1,1,0,0
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
insulin,alzheimer disease,0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,1,0,0
sirolimus,alzheimer disease,0.3662456946039035,0.0712009948594254,0.0077235095333483,0.3576822223536602,0.0038629400118791,1,1,0,0
rosiglitazone,alzheimer disease,0.4994259471871412,0.0978777546434541,0.0096474548219362,0.3311510143545739,0.0045646916355967,0,0,1,0
insulin detemir,alzheimer disease,0.2870264064293915,0.0664434792993769,0.0011227620262558,0.5389558232931727,0.002273865280885,1,1,0,0
insulin detemir,alzheimer disease,0.2870264064293915,0.0664434792993769,0.0011227620262558,0.5389558232931727,0.002273865280885,1,1,0,0
pregnanolone,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008137914168513,1,1,0,0
pregnanolone,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008137914168513,1,1,0,0
pregnanolone,neurodegenerative diseases,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008137914168513,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,1,0,0
solifenacin succinate,alzheimer disease,0.1320321469575201,0.0355238701370033,0.0021883454266665,0.9693363844393592,0.0009110943969802,1,1,0,0
glycerylphosphorylcholine,stroke,0.1515499425947187,0.0391537958785061,0.000222116533827,0.8211889891279204,0.0009892086707566,1,0,0,1
lithium,alzheimer disease,0.3272101033295063,0.0681084513084995,0.0031762760474346,0.4780825302693353,0.0025829477512586,1,1,0,0
lithium,folliculitis,0.3272101033295063,0.0681084513084995,0.0031762760474346,0.4780825302693353,0.0025829477512586,1,1,0,0
acetaminophen,pain,0.5591274397244547,0.0975962555667821,0.0264258299317897,0.272830211000414,0.0054522731749307,1,0,0,1
buprenorphine,pain,0.2766934557979334,0.0529866737875323,0.0027857311929366,0.487551867219917,0.0018282663023397,1,0,0,1
acetaminophen,dementia,0.5591274397244547,0.0975962555667821,0.0264258299317897,0.272830211000414,0.0054522731749307,1,0,0,1
buprenorphine,dementia,0.2766934557979334,0.0529866737875323,0.0027857311929366,0.487551867219917,0.0018282663023397,1,0,0,1
sodium oxybate,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,0,0,0,1
donepezil,communication disorders,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
rivastigmine,alzheimer disease,0.3559127439724455,0.0719711157960291,0.0051206808468127,0.4290426975675958,0.0028975128496209,1,0,1,0
interferon beta-1a,alzheimer disease,0.1572904707233065,0.0391660526805599,0.000510523494693,0.7629884070416488,0.0010871753463838,1,1,0,0
exenatide,alzheimer disease,0.3880597014925373,0.0762884143014395,0.0100897732104768,0.3619475708039962,0.0044417169711415,0,1,0,0
trazodone,sleep wake disorders,0.2296211251435132,0.0506946479101743,0.0010075224192586,0.615678391959799,0.0019496889963028,1,0,1,0
trazodone,sleep initiation and maintenance disorders,0.2296211251435132,0.0506946479101743,0.0010075224192586,0.615678391959799,0.0019496889963028,1,0,1,0
trazodone,alzheimer disease,0.2296211251435132,0.0506946479101743,0.0010075224192586,0.615678391959799,0.0019496889963028,1,0,1,0
dexamethasone,alzheimer disease,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,0,1,0
dexamethasone,dementia,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,0,1,0
dexamethasone,brain diseases,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,0,1,0
dexamethasone,central nervous system diseases,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,0,1,0
dexamethasone,nervous system diseases,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,0,1,0
dexamethasone,neurodegenerative diseases,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,0,1,0
dexamethasone,rectal diseases,0.5729047072330654,0.0972883290439704,0.028646537755937,0.2592655189897868,0.0061145167354843,1,0,1,0
bumetanide,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,1,1,0,0
triethylenephosphoramide,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,1,1,0,0
spironolactone,alzheimer disease,0.383467278989667,0.076779944851732,0.0057921270056785,0.3776411141680603,0.0033328318192827,1,0,0,1
memantine,alzheimer disease,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,0,1,0
memantine,down syndrome,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,1,0,0
memantine,intellectual disability,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,1,0,0
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
valproic acid,alzheimer disease,0.4052812858783008,0.0788887048783618,0.0087689015041859,0.3758208859129539,0.0037128125724204,1,0,1,0
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
galantamine,dementia,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
galantamine,rectal diseases,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
galantamine,brain diseases,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
pioglitazone,alzheimer disease,0.4994259471871412,0.0972644545706885,0.0127482203215867,0.3279728799194872,0.0048170887434955,1,1,0,0
minocycline,alzheimer disease,0.3869115958668198,0.0815774143748749,0.0043261415620821,0.4159424897555461,0.0025725177744506,1,1,0,0
atorvastatin,alzheimer disease,0.5361653272101033,0.0943527374015927,0.0182631209306659,0.2747700140610783,0.0063054544862466,1,0,1,0
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,0,0,0,1
rivastigmine,alzheimer disease,0.3559127439724455,0.0719711157960291,0.0051206808468127,0.4290426975675958,0.0028975128496209,1,0,0,1
trazodone,alzheimer disease,0.2296211251435132,0.0506946479101743,0.0010075224192586,0.615678391959799,0.0019496889963028,1,0,1,0
haloperidol,alzheimer disease,0.2789896670493685,0.0576369066020472,0.0021288733199726,0.4962418800802639,0.0022278215581262,1,0,1,0
donepezil,parkinson disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
mifepristone,psychophysiologic disorders,0.2123995407577497,0.0475572397372126,0.0005258930517409,0.6514688601645123,0.0013010489083518,1,0,1,0
interleukin-2,alzheimer disease,0.4121699196326062,0.0804118411787987,0.0070087582255936,0.3638443223728233,0.0034739017675394,1,1,0,0
risperidone,dementia,0.2468427095292767,0.0553140246288863,0.0009201803978211,0.5767876548576396,0.0021824287520443,1,0,0,1
olanzapine,dementia,0.2411021814006888,0.0542608490733699,0.0008253212130191,0.5915698336750969,0.0020172069123578,1,0,0,1
haloperidol,dementia,0.2789896670493685,0.0576369066020472,0.0021288733199726,0.4962418800802639,0.0022278215581262,1,0,0,1
quetiapine fumarate,dementia,0.2514351320321469,0.0550491898522203,0.0015750410688007,0.5557370868417746,0.0021693395724492,1,0,0,1
escitalopram,dementia,0.4672789896670494,0.0859387783178473,0.010989291229321,0.3220004599314944,0.0042356660294717,1,0,0,1
citalopram,dementia,0.2411021814006888,0.0523376587987538,0.0033703471186266,0.5761676919571657,0.0021809561855972,1,0,0,1
sertraline,dementia,0.2479908151549942,0.0502482705283933,0.002707988160265,0.4839793281653747,0.0024886911683034,1,0,0,1
escitalopram,folliculitis,0.4672789896670494,0.0859387783178473,0.010989291229321,0.3220004599314944,0.0042356660294717,1,0,0,1
risperidone,folliculitis,0.2468427095292767,0.0553140246288863,0.0009201803978211,0.5767876548576396,0.0021824287520443,1,0,0,1
escitalopram,alzheimer disease,0.4672789896670494,0.0859387783178473,0.010989291229321,0.3220004599314944,0.0042356660294717,1,0,0,1
risperidone,alzheimer disease,0.2468427095292767,0.0553140246288863,0.0009201803978211,0.5767876548576396,0.0021824287520443,1,0,0,1
hydrocodone,alzheimer disease,0.2502870264064294,0.0527865412632164,0.0015813635634065,0.5474569822009893,0.0016896552207618,1,0,0,1
hydrocodone,alzheimer disease,0.2502870264064294,0.0527865412632164,0.0015813635634065,0.5474569822009893,0.0016896552207618,1,0,0,1
acetaminophen,alzheimer disease,0.5591274397244547,0.0975962555667821,0.0264258299317897,0.272830211000414,0.0054522731749307,1,0,0,1
hydrocodone,dementia,0.2502870264064294,0.0527865412632164,0.0015813635634065,0.5474569822009893,0.0016896552207618,1,0,0,1
hydrocodone,dementia,0.2502870264064294,0.0527865412632164,0.0015813635634065,0.5474569822009893,0.0016896552207618,1,0,0,1
acetaminophen,dementia,0.5591274397244547,0.0975962555667821,0.0264258299317897,0.272830211000414,0.0054522731749307,1,0,0,1
hydrocodone,dementia,0.2502870264064294,0.0527865412632164,0.0015813635634065,0.5474569822009893,0.0016896552207618,1,0,0,1
hydrocodone,dementia,0.2502870264064294,0.0527865412632164,0.0015813635634065,0.5474569822009893,0.0016896552207618,1,0,0,1
acetaminophen,dementia,0.5591274397244547,0.0975962555667821,0.0264258299317897,0.272830211000414,0.0054522731749307,1,0,0,1
hydrocodone,pain,0.2502870264064294,0.0527865412632164,0.0015813635634065,0.5474569822009893,0.0016896552207618,1,0,0,1
hydrocodone,pain,0.2502870264064294,0.0527865412632164,0.0015813635634065,0.5474569822009893,0.0016896552207618,1,0,0,1
acetaminophen,pain,0.5591274397244547,0.0975962555667821,0.0264258299317897,0.272830211000414,0.0054522731749307,1,0,0,1
"immunoglobulins, intravenous",alzheimer disease,0.2146957520091848,0.049230113206227,0.0008812162135603,0.5849577367603933,0.0015234436883352,0,0,1,0
docosahexaenoic acids,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,1,0,1,0
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
galantamine,dementia,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,1,0
risperidone,dementia,0.2468427095292767,0.0553140246288863,0.0009201803978211,0.5767876548576396,0.0021824287520443,1,0,0,1
escitalopram,dementia,0.4672789896670494,0.0859387783178473,0.010989291229321,0.3220004599314944,0.0042356660294717,1,0,0,1
citalopram,dementia,0.2411021814006888,0.0523376587987538,0.0033703471186266,0.5761676919571657,0.0021809561855972,1,0,0,1
sertraline,dementia,0.2479908151549942,0.0502482705283933,0.002707988160265,0.4839793281653747,0.0024886911683034,1,0,0,1
paroxetine,dementia,0.2043628013777267,0.0396409481315096,0.0017132761657888,0.5713197486193106,0.0016887180755304,1,0,0,1
gonadotropin-releasing hormone,down syndrome,0.1423650975889782,0.0365029466884346,0.0028315292421188,0.8541830579596118,0.001123138481318,1,1,1,0
gonadotropin-releasing hormone,down syndrome,0.1423650975889782,0.0365029466884346,0.0028315292421188,0.8541830579596118,0.001123138481318,1,1,1,0
saline solution,down syndrome,0.4822043628013777,0.0887453745232359,0.0221656236342422,0.3053983407205364,0.0048143763851874,1,1,1,0
gonadotropin-releasing hormone,alzheimer disease,0.1423650975889782,0.0365029466884346,0.0028315292421188,0.8541830579596118,0.001123138481318,1,1,1,0
gonadotropin-releasing hormone,alzheimer disease,0.1423650975889782,0.0365029466884346,0.0028315292421188,0.8541830579596118,0.001123138481318,1,1,1,0
saline solution,alzheimer disease,0.4822043628013777,0.0887453745232359,0.0221656236342422,0.3053983407205364,0.0048143763851874,1,1,1,0
gonadotropin-releasing hormone,olfaction disorders,0.1423650975889782,0.0365029466884346,0.0028315292421188,0.8541830579596118,0.001123138481318,1,1,1,0
gonadotropin-releasing hormone,olfaction disorders,0.1423650975889782,0.0365029466884346,0.0028315292421188,0.8541830579596118,0.001123138481318,1,1,1,0
saline solution,olfaction disorders,0.4822043628013777,0.0887453745232359,0.0221656236342422,0.3053983407205364,0.0048143763851874,1,1,1,0
methylphenidate,alzheimer disease,0.3742824339839265,0.0729294329368871,0.0071845615593371,0.3817649834827749,0.0027643206352257,1,0,1,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
methylphenidate,alzheimer disease,0.3742824339839265,0.0729294329368871,0.0071845615593371,0.3817649834827749,0.0027643206352257,1,1,0,0
selegiline,tobacco use disorder,0.0068886337543053,0.0016164895123801,0.0,1.0,0.0002154069612049,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,0,1,0,0
rosiglitazone,alzheimer disease,0.4994259471871412,0.0978777546434541,0.0096474548219362,0.3311510143545739,0.0045646916355967,1,0,1,0
dasatinib,alzheimer disease,0.2330654420206659,0.0485995911995121,0.0021989951829356,0.5051943618007121,0.0017060385982621,1,1,0,0
quercetin,alzheimer disease,0.1297359357060849,0.0353512020978652,0.0,1.0,0.0008083570022958,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,0,0,0,1
fluorodeoxyglucose f18,alzheimer disease,0.1756601607347876,0.0408066573224784,0.0009536701626194,0.683780529755762,0.0012324462981372,1,1,0,0
fluorodeoxyglucose f18,frontotemporal dementia,0.1756601607347876,0.0408066573224784,0.0009536701626194,0.683780529755762,0.0012324462981372,1,1,0,0
galantamine,tobacco use disorder,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,1,0,0
aripiprazole,alzheimer disease,0.2502870264064294,0.0558649026149265,0.0009937737074885,0.565002325286433,0.0020918034538292,1,0,1,0
sirolimus,alzheimer disease,0.3662456946039035,0.0712009948594254,0.0077235095333483,0.3576822223536602,0.0038629400118791,1,1,0,0
dicloxacillin,alzheimer disease,0.1412169919632606,0.0363888740026226,0.0003567242128226,0.875916300146608,0.0009643879074667,1,0,1,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,0,0,0,1
metformin,insulin resistance,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,0,0,0,1
metformin,diabetes mellitus,0.6544202066590127,0.1072953057765968,0.0438311764193928,0.2311781210495483,0.0083453744763033,0,0,0,1
donepezil,amblyopia,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
escitalopram,dementia,0.4672789896670494,0.0859387783178473,0.010989291229321,0.3220004599314944,0.0042356660294717,1,0,1,0
melatonin,post-acute covid-19 syndrome,0.4064293915040183,0.0827527108580004,0.0061614340666696,0.3953521870648677,0.0035733442676635,1,1,0,0
melatonin,post-acute covid-19 syndrome,0.4064293915040183,0.0827527108580004,0.0061614340666696,0.3953521870648677,0.0035733442676635,1,1,0,0
donepezil,alzheimer disease,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,1,0,0,1
salmine,alzheimer disease,0.4293915040183697,0.084110275916904,0.0120626385683121,0.3461455749738355,0.0042825138750898,1,1,0,0
insulin detemir,alzheimer disease,0.2870264064293915,0.0664434792993769,0.0011227620262558,0.5389558232931727,0.002273865280885,1,1,0,0
insulin,alzheimer disease,0.2594718714121699,0.0583076999877317,0.0019471970920631,0.5212979351032448,0.0021938751287326,1,1,0,0
donepezil,multiple sclerosis,0.2629161882893226,0.0550272026890985,0.0032493887038416,0.5130621313108098,0.0024041822481389,0,0,1,0
glucose,multiple sclerosis,0.2066590126291619,0.0464619376961769,0.0015027256801056,0.5857852265673494,0.0015786858599229,0,0,1,0
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,0,1
memantine,alzheimer disease,0.2675086107921929,0.0554545189016677,0.0040393877878226,0.4983720586058902,0.0024562491537023,1,0,0,1
rivastigmine,alzheimer disease,0.3559127439724455,0.0719711157960291,0.0051206808468127,0.4290426975675958,0.0028975128496209,1,0,0,1
galantamine,alzheimer disease,0.2342135476463834,0.0512058149585281,0.0013734823958616,0.5959142277600695,0.0021448216771573,1,0,0,1
